1,11,2
2,14,6
3,15,8
4,19,2
5,46,4
6,33,6
7,39,2
8,26,8
9,72,8
10,63,6
11,70,2
12,69,4
13,91,6
14,81,8
15,94,8
16,80,8
17,104,6
18,120,4
19,105,8
20,115,4
21,17,2
22,3,4
23,18,6
24,13,6
25,43,8
26,25,8
27,30,8
28,40,6
29,68,8
30,62,2
31,66,2
32,64,4
33,92,6
34,74,6
35,88,8
36,96,6
37,111,4
38,97,6
39,102,6
40,119,2
41,9,8
42,6,2
43,24,4
44,21,4
45,32,4
46,44,6
47,29,2
48,34,4
49,57,2
50,53,2
51,61,4
52,51,8
53,83,4
54,82,4
55,90,2
56,93,8
57,113,4
58,106,8
59,99,6
60,100,4
61,7,8
62,2,8
63,16,4
64,23,8
65,31,8
66,41,4
67,36,4
68,35,6
69,56,8
70,54,6
71,55,4
72,65,6
73,87,8
74,95,6
75,85,6
76,79,4
77,108,2
78,116,2
79,117,2
80,103,4
81,4,2
82,5,8
83,12,6
84,1,2
85,38,2
86,45,2
87,37,4
88,28,2
89,67,2
90,59,6
91,52,4
92,71,8
93,86,4
94,78,4
95,73,2
96,75,2
97,107,2
98,118,6
99,109,2
100,114,8
101,20,8
102,8,8
103,10,4
104,22,2
105,27,2
106,48,6
107,47,8
108,42,4
109,58,4
110,49,6
111,50,8
112,60,2
113,76,6
114,77,6
115,84,4
116,89,8
117,101,4
118,98,2
119,112,6
120,110,6
