1,15,6
2,21,6
3,14,4
4,9,6
5,46,8
6,28,4
7,47,4
8,25,4
9,72,4
10,57,6
11,58,8
12,69,8
13,80,6
14,81,4
15,86,6
16,90,2
17,99,2
18,116,2
19,100,2
20,120,6
21,5,2
22,12,8
23,7,6
24,19,8
25,37,4
26,39,6
27,42,8
28,31,6
29,56,4
30,62,8
31,50,2
32,60,4
33,89,8
34,91,4
35,76,4
36,73,2
37,107,8
38,112,2
39,102,4
40,119,8
41,18,4
42,23,6
43,6,6
44,1,6
45,26,2
46,48,6
47,44,2
48,33,8
49,63,4
50,70,8
51,65,2
52,53,6
53,84,8
54,75,2
55,87,2
56,88,2
57,98,6
58,118,6
59,109,2
60,114,8
61,4,6
62,20,2
63,3,2
64,8,2
65,34,8
66,30,2
67,43,2
68,36,2
69,49,2
70,67,8
71,52,6
72,55,6
73,78,6
74,94,6
75,92,4
76,79,6
77,113,2
78,103,2
79,111,2
80,110,8
81,22,8
82,17,2
83,10,4
84,13,6
85,41,4
86,45,8
87,32,6
88,29,4
89,68,4
90,51,8
91,54,8
92,71,6
93,82,4
94,85,8
95,95,4
96,83,6
97,108,8
98,97,4
99,115,4
100,104,8
101,24,2
102,11,4
103,16,6
104,2,2
105,27,6
106,38,8
107,40,6
108,35,6
109,66,8
110,61,2
111,64,6
112,59,2
113,93,6
114,74,8
115,77,8
116,96,4
117,117,4
118,105,6
119,101,8
120,106,6
