1,20,8
2,22,8
3,18,6
4,5,8
5,48,4
6,35,6
7,40,6
8,29,6
9,59,4
10,58,2
11,52,4
12,72,2
13,87,8
14,77,8
15,84,2
16,80,6
17,120,2
18,99,8
19,118,8
20,115,2
21,19,8
22,10,2
23,12,6
24,16,8
25,36,6
26,27,8
27,47,8
28,28,6
29,71,2
30,68,2
31,54,2
32,65,2
33,96,2
34,76,6
35,75,8
36,78,4
37,97,4
38,109,8
39,98,8
40,100,6
41,1,8
42,4,8
43,7,4
44,2,6
45,32,2
46,26,4
47,33,6
48,37,6
49,51,4
50,53,6
51,66,8
52,49,6
53,92,6
54,86,6
55,93,6
56,82,2
57,114,6
58,107,8
59,104,4
60,103,8
61,21,4
62,14,8
63,15,4
64,8,4
65,44,2
66,34,2
67,43,4
68,41,6
69,63,8
70,55,6
71,61,2
72,64,8
73,79,8
74,83,8
75,73,2
76,88,4
77,111,6
78,116,6
79,119,2
80,102,4
81,6,6
82,13,4
83,9,6
84,3,2
85,39,2
86,42,8
87,30,8
88,25,8
89,57,2
90,56,2
91,50,2
92,60,4
93,90,2
94,94,8
95,74,2
96,85,2
97,105,6
98,101,8
99,112,4
100,108,2
101,11,4
102,17,2
103,23,6
104,24,8
105,38,6
106,46,2
107,31,4
108,45,2
109,70,6
110,67,4
111,69,8
112,62,8
113,95,4
114,89,8
115,81,2
116,91,4
117,113,8
118,110,8
119,117,6
120,106,6
