1,7,6
2,14,2
3,15,8
4,19,2
5,38,4
6,45,6
7,36,8
8,43,4
9,53,6
10,68,8
11,63,2
12,66,2
13,95,2
14,80,4
15,83,4
16,82,8
17,102,2
18,118,6
19,113,2
20,112,8
21,20,2
22,6,6
23,18,8
24,11,4
25,33,2
26,40,2
27,42,4
28,48,4
29,56,2
30,72,8
31,64,6
32,57,8
33,86,4
34,88,8
35,85,2
36,75,6
37,107,8
38,116,2
39,97,8
40,98,8
41,9,8
42,23,6
43,12,8
44,16,4
45,44,2
46,27,4
47,30,6
48,28,8
49,69,4
50,61,4
51,55,8
52,71,6
53,93,8
54,87,2
55,74,8
56,76,6
57,104,2
58,101,4
59,119,4
60,115,6
61,17,8
62,1,2
63,8,8
64,22,8
65,29,4
66,46,4
67,41,6
68,26,6
69,59,6
70,70,8
71,50,4
72,52,4
73,84,8
74,79,6
75,73,8
76,81,4
77,105,6
78,103,6
79,108,8
80,100,2
81,5,6
82,13,6
83,21,2
84,4,8
85,31,8
86,35,4
87,37,8
88,47,2
89,58,6
90,62,4
91,51,4
92,54,8
93,77,2
94,94,4
95,91,4
96,92,4
97,106,8
98,110,8
99,109,2
100,114,2
101,24,6
102,10,4
103,2,8
104,3,8
105,32,6
106,25,8
107,34,4
108,39,6
109,67,8
110,65,6
111,60,8
112,49,6
113,78,4
114,89,6
115,96,8
116,90,2
117,111,4
118,117,8
119,120,4
120,99,6
