1.503492063,196.603,1.497687074
3.500385487,220.664,1.515102040
5.503129251,294.473,1.515102040
7.500045351,247.652,1.503492063
10.071655328,195.689,1.515102040
12.097596371,221.94,0.384036281
12.481632653,218.84,1.165895691
14.175782312,302.793,0.493605442
14.669387755,294.854,1.062131519
16.387460317,246.505,1.451247165
19.707936507,195.696,1.462857142
21.687437641,221.845,0.417959183
22.105396825,218.815,1.056507936
23.759795918,302.239,0.539886621
24.299682539,294.957,1.015850340
25.971519274,246.305,1.184217687
27.248594104,196.602,1.486077097
29.228117913,247.655,1.509297052
31.230816326,277.905,1.520907029
33.233560090,294.487,1.497687074
35.294331065,195.662,1.491882086
37.233197278,246.594,0.587210884
37.820408163,247.759,0.939501133
39.305555555,277.563,1.445442176
41.273469387,292.277,0.440816326
41.714285714,295.724,1.138140589
44.889954648,195.66,1.491882086
46.823038548,246.586,0.564716553
47.387755102,247.598,0.967800453
48.901224489,277.54,1.445442176
50.863310657,292.257,0.410158730
51.273469387,295.74,1.116553287
52.918276643,196.602,1.486077097
54.903582766,277.897,1.515102040
56.900476190,294.458,1.520907029
58.897414965,247.648,1.509297052
61.085895691,195.386,0.365714285
61.451609977,195.742,1.114557823
63.106009070,275.535,0.568911564
63.674920634,276.935,1.004240362
65.114535147,293.227,1.654421768
67.343673469,243.28,0.528253968
67.871927437,247.366,1.277097505
70.669931972,195.64,1.474467120
72.690045351,276.849,1.573151927
74.698571428,293.231,1.660226757
76.927709750,246.785,1.625396825
78.599523809,196.605,1.503492063
80.602267573,220.656,1.515102040
82.604965986,294.449,1.515102040
84.601904761,277.892,1.515102040
86.656848072,195.552,1.596371882
88.740839002,219.62,1.491882086
90.737777777,301.101,0.354104308
91.091882086,294.349,1.242267573
92.781133786,278.154,1.526712018
96.235102040,195.557,1.573151927
98.324875283,219.617,1.486077097
100.321814058,294.404,1.549931972
102.365147392,278.175,1.526712018
