1.747278911,196.608,1.491882086
3.738412698,208.244,1.486077097
5.735306122,262.377,1.503492063
7.732244897,233.794,1.497687074
9.938140589,195.577,1.369977324
11.853764172,207.813,1.578956916
13.885532879,271.849,0.336689342
14.222222222,265.139,1.160975056
15.917278911,235.997,1.799546485
19.574421768,195.575,1.358367346
21.490045351,207.811,1.578956916
24.131337868,265.265,0.870725623
26.400000000,236.416,0.924058956
27.405351473,196.606,1.486077097
29.390657596,233.793,1.503492063
31.393378684,262.386,1.509297052
33.396077097,208.242,1.486077097
35.625215419,195.443,1.457052154
37.523424036,233.069,0.731451247
38.254875283,235.1,0.864920634
39.531950113,267.136,0.406371882
39.938321995,264.251,1.062290249
41.569523809,206.256,1.770521541
45.255691609,195.439,1.451247165
47.153922902,234.79,1.602176870
49.168231292,264.519,1.457052154
51.205804988,206.247,1.758911564
53.069183673,196.605,1.503492063
55.071927437,277.913,1.520907029
57.068843537,262.387,1.509297052
59.071564625,233.804,1.497687074
61.410975056,195.313,1.387392290
63.349841269,279.548,0.330884353
63.680725623,276.406,1.184217687
65.317709750,263.435,1.178412698
67.134693877,229.945,0.669387755
67.804081632,236.831,1.072108843
71.047256235,195.316,1.369977324
72.986122448,276.654,1.515102040
74.954013605,263.425,1.166802721
77.453061224,236.83,1.053605442
78.802721088,196.6,1.486077097
80.788027210,233.82,1.497687074
82.790725623,208.244,1.486077097
84.787641723,262.382,1.509297052
87.080634920,195.488,1.474467120
89.065918367,230.049,0.447006802
89.512925170,235.473,1.097120181
91.086077097,207.773,1.369977324
93.053968253,267.408,0.313469387
93.367437641,263.529,1.253877551
96.716916099,195.487,1.474467120
98.702199546,235.399,1.631201814
100.722358276,207.773,1.364172335
103.428571428,264.145,0.805804988
